"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142"
"68",562527.049,2493.69269728669,88736.4171876142,87.9191537348295,8584.49594478165,6898.12407592713,4169.83227039967,976361.158528203,134009.85068009,0,621.539670485031,1229,126640.488345751,245431.159221424,0,3057.032,0,112.470966000011,4238.14504519094,50161.8448922135,209.894,213915.990587301,23.429,0,0,0,96.707,2091.33272542126,5930049.35803536,2442.81572953205,0,0,19.046,151267.565517524,33399.0938071812,465343.046490223,70221.8084128504,1828.77537206478,66.441,35610.563502461,190.70671463891,64657.8292762061,0,2.3691390182487,168274.948242779,3508490.39986061,0,31129.3243197939,2245887.13509992,89.6684615501147,1307348.53100957,0,0,0,0,0,0,311115.817293634,917124.98791846,40746.5294380582,3141.388,864.456568830853,135315.558364593,1712497.79617257,8.05291891493216,1092876.73305405,793.10244028938,0,15.626,1131117.70575497,1496.73344947789,543833.104745516,0,32374.3363165081,3555.92491159537,0,83.5324282489576,22086.8613617241,0,0,0,191012.564,10555.0924460667,22945.7327057252,70958.646111995,94.916,60306.6026268779,3.61921281847489,0,17.998,3361828.21775963,608.506216997311,0,60.0795942697381,7094.52533896668,10153.6014992937,773.811398805016,8056.22015597863,114.806,0,0,15.153,14130.2039705131,719509.062563082,538268.17292487,183.324754226159,1224531.49234472,4748481.6760249,0,0,0,25279.9754842776,2471.31692724378,59821.92687597,0,81919.8440131615,48878.955446097,32505.7645899113,13424.6741489301,1655072.73182347,154.485221054674,0,0,0,179705.062811857,1094501.07535401,458180.561,0,42429.9011546721,0,17.284,4.578,13882.4082741316,1684317.70720963,816.841,1180076.17105617,1186268.44758468,655180.478849109,0,1172210.2427663,0,0
"69",30440.925,63.654,710.130056771741,4685.36622613841,135.206693349058,161.143773176087,27926.8567745839,6001.56690223793,843.516113731495,2478.077,11351.1870058075,3301.895,10825.0475316299,59329.7944425185,0,667.180282597002,1325.016,2009.386,694.806196376033,3587.06960635789,46.631,4387.11131069335,415.422681489624,67541.7566848243,153.674,0,874.77299024842,5872.34413916443,105596.888312144,1448.85787039683,5402.222,182518.859,161.710690794473,841.443825392847,2679.26871014458,4246.53189888894,6763.03392239149,57.3491473537944,424.477546531606,207875.831473438,25.977,1019.912287429,67285.87,81.3376706683181,15660.4964524682,91999.7408812415,6.681,820.334367578974,137545.746885458,7028.78030602381,6123.92082279415,66.6830483552289,275.81,110.308,10.188,110.438,57.877,1777.67025799025,69610.254247839,13112.697160033,1413.875,16271.8170307125,8948.48793316792,63083.5807449042,14.8432995266113,52551.8551235604,16601.2296318687,38794.1704768978,0,31902.7806566262,3238.31313720583,623.321925694696,0,4646.8514040871,1765.48308832562,3496.60784321435,30010.5711642996,9421.99545080328,123.548564956182,457.126102955316,492.44776693637,28591.0552493155,19912.9055771282,256.384305824252,122.811,69.99,9954.04063286069,13096.0260043485,756.098352612551,103.419847090877,451751.556578346,24.943,253.322,28599.8998490226,523.366620694567,43080.2553286192,18757.7690997252,604169.399021317,1456.27,3.155,1.841,320.773528703187,5587.66700083079,27240.3529022476,5454.14388049453,37138.9965731034,3281.56242268767,86428.8261434588,165486.941,0,0,80057.3262927925,1432.83607774722,1120.31903871353,820.925,6243.62243264908,300.615159872184,1391.35066108155,33520.0631318974,35644.4142903243,4201.61409952822,0,0,0,30835.6010552349,54797.8824517026,1073.838,267931.777597608,48862.3894960088,0,668.877116949606,0,3531.57781823874,25200.3474446012,573622.714900648,7394.20536992295,396697.189773981,515570.654359001,35.6996392630134,3549.12525724346,38217.7055987828,14459.6529259482
"70",74418.798,10146.1981590179,1529216.75696444,268622.8850629,847527.461250485,18716.1490381319,19176651.613145,1001352.35130494,76077.0536229107,1737236.548,380374.198630283,1276124.298,107805.885337038,3169981.28244292,8857.64020115272,43198.8380471598,11455.0359163988,96327.9653964005,33411.0809900341,5320466.27927706,87781.8677783648,137832.211774521,43195.2593302074,5062.91404108909,1285.32066131826,603626.038000001,29540.2493354606,1803498.61993884,147436142.41885,800711.957338183,59.125,19716.052,231827.230122794,319448.469202551,650139.414691015,3561048.65325363,1282846.24628453,296800.830169136,656453.626892944,1666128.70451896,234069.986689046,101122.919648252,113926.361,134505.794038847,648922.006152071,3647960.27851175,3116.05139749989,87686.9382783314,11492016.9857415,285988.1992892,1716206.38733954,303360.917357041,31162.557,297.582,17633.107,74213.33,135315.980469663,1375089.48794474,15305919.4239625,8051924.98143445,1463622.36927333,1038067.94227552,1170312.86673162,3804860.4929619,36498.9149744459,27088616.504358,718850.271223478,595493.922992488,197066.58820477,0,1345041.49500058,71156.3747625282,92091.853,43227.4002026277,229189.271396226,99922.3077266351,28120.6496055077,8389965.31494334,10575.0860793132,38074.1916072957,642949.177358998,61421.2622137971,13033360.9686022,25009.2177677816,207127.324379965,13027.3471303512,466074.733056219,52888.9030028294,730617.072217661,87777.1192380654,4329803.33050191,148693.663843607,3282.985,2218628.92830866,26885.2215766874,5626130.62601068,673716.040285325,1002591.66777042,1641877.438,41562.322,208150.456680997,1019755.85792608,8548934.43965247,3435394.23654655,461536.542080817,592726.772152734,464587.110470339,7292695.08982635,71413.426,33940.599353444,1150.143,5534422.19371338,98234.4337561857,143072.898209731,8989.39,15444115.2147721,3831115.94882115,939875.151053621,1043819.31847489,3720991.51835541,347804.988237442,3806.33458615907,2081.375,7029.802,963580.227423198,739651.447950032,15929.888,161813.796546699,7864027.05357663,5540.916,995808.40987475,119135.895,201080.51985686,6392390.01688242,37833.4732002271,313187.449894541,9178167.80589468,71056072.8826096,108929.000049887,1180286.18611509,43789.7609824092,19047.7586530326
"71",15.041,84.513,15978.403263847,4869.21180227258,15091.7248876227,1.29,34597.7409895167,1468.34344972894,6893.83991212745,29.943,126806.144230821,14889.32,480.187326739585,62387.1576652077,0,355.801491335883,0,37.37,307.726314942115,131268.697886678,33.599,2480.83898928141,47.891,3.426,0,151.295,819.399620301088,2324.742,8161649.35218356,95.878,1.19,1014.448,30.8536477061808,418.398,2266.82994355392,876.081432914956,218.518012727087,0,271.605,996340.30899026,0,0,3417.876,12.04,9112.99219528685,355923.473386039,18.7983262211357,144.189609140034,52740.708233722,4699.39395847015,3158.92885416245,0,1360.737,9.167,0,0,0,31562.4223118911,5767950.06901646,300999.848248984,688552.684999999,120.693245983142,0,1258855.87581775,18.8280740259972,5350537.50074088,101842.30516633,38.5047669136256,2259.93628025974,8676831.82750743,0,0,0,2507.66462772791,339486.48532495,98.2138009676061,116900.789858362,246465.032081731,25.1198685683158,3.73944392445117,68.657,1103.69216127234,17319.7978352716,0,2820.038,44.687,17461.7290835021,5968.206,1163.10351262268,479.930303343044,1296335.1188998,0,1.03789098091155,1965.83053459037,5.17221122249208,2631.97591794006,199486.024450055,1300652.54955453,0,0,3067.98223017521,1.13,967395.573538764,2600.19521060854,71622.049274777,334885.4711517,78.8006375063327,125457.936829777,0,0,0,732970.730870578,1572.0417966547,426.177,285.618,2961390.15432194,318.381003087509,2797.85365362335,3410.94554533173,89876.7349637713,27072.5541504762,0,0,0,57640.0039294049,77620.1817959653,1.401,3348.58644173671,385570.05546795,0,2796.75627595893,23.927,6641.04547319853,170066.034814971,437.939424075633,13359.274186277,945792.787695737,2637519.02883363,6124.53069108448,38.8784468418339,34341.4346659119,1167.69681140279
"72",2536.957,186.015,2607.104,909.094469816174,3.46473110701161,134.757462356497,624.355897022872,1648.20670613237,1253.98169401263,0,0,1.921,7042.8283012409,21417.0908368542,0,0,0,0,525.859651532999,73.2589984149565,0,3132.36753174133,0,0,0,0,27.161,6.838,109929.550997605,4.243,0,0,0,76.076809940276,0,694.333328750144,117.644724055808,9.25,4.42,107.667,3.082,548.646836194816,0,0,31.9579470026081,1486.38774089054,0,1834.79079304073,14577.717105979,5.142,399.099667925795,0,0,0,0,0,0,90.0933180276683,30038.3963319631,298.055228105462,1704.735,4.408,25.3148320367095,15453.2747450244,0,1441.32581735642,2759.66286160813,312055.64469482,6.06793127102521,576.04420824337,42.9139226722161,0,0,3997.01462188515,11.6853543449527,0,0,67.3146970176795,5.973,0,0,0,113.388603598905,497.317935221224,988.965035533038,611.456134191946,110.959522886444,10.949,233.666492354746,0,1531.81265850114,0,0,0,2914.02888496108,154.434089412108,2.33,262.459550747802,0,30.161,0,0,21.0765217563465,4212.86778828325,0,151.668,466.90575180102,262294.356898372,0,0,0,771.842578303567,0,4243.34191981885,0,187.84386854433,337.444031715975,502.354623330326,291.189577814731,208.039867780132,30.32,0,0,0,131.660042297565,346505.170123722,24293.257,0,28.228,0,0,0,0,211548.775365239,0,5282.77932102313,319198.005035114,6702.87828996011,0,98980.3386013929,0,0
"73",0,0,25.602,5.454,330.893200617163,27.515,11890.717808073,5157.50130702879,19.121,0,44.7026164909188,0,8.2,10170.6916134061,93.631670534279,2.15612794844622,0,3.411,36.579,875.109399460325,0,463.207192925445,9.225,0,231.024898211241,0,6.694,75.178,1224222.92094936,153.369,0,0,5.198,0,0,3548.62543914282,18298.724282336,8.00942471277834,4.298,0,2.486,73.7453820862376,0,1.02227597863537,529.189105192261,24008.7841051367,0,0,89284.8143494119,0,185.67,0,0,0,0,0,0,6.335,243909.679516923,11110.9467393144,0,1285.58615140782,12.8097415616625,22564.4330372616,0,146453.923571701,0,354.435,0,26204.1550378331,187.407036984929,5.446,0,35.4263768393835,141.484,32.1504501295744,0,5468.93618654635,234.79974941795,26.192,49.4995021886969,404.292609461581,2759.35488040485,34.287,31.604,190.947,52.6266345464173,1.8609455553139,1568.56450052605,0,8182.78139871021,147.162756154195,0,24.2994227574107,10.755,1612.95511584898,70.062,38.1924300737323,0,0,0,196.931820304087,2765.13499211777,19137.0100621356,16239.0808057337,0,0,5182.03540886935,0,0,0,323.971,14.159,258.466,0,6448.87146218108,598.488413863222,7553.246,1308.636,4892.31181368776,268.223181237584,0,0,0,4787.79384320646,8520.17824664565,0,1.202,2215282.94375003,0,16.8060124012142,0,21.11,4540.17265438914,1.527,841.980956819683,26801.8353309886,96140.175857402,1.138,0,11.233,0
"74",2063.194,1690.69225321002,30117.3576121259,28747.8322991919,6921.00510983082,4691.04564603954,19351.7792238205,57385.480333453,22247.9183931389,221.048,580.011154623605,3393.975,163641.451948274,190221.61127912,146.383847127245,945.5193780004,0,1166.0515737064,3676.2652411093,9210.33414195395,0,47209.880517736,14041.7520611789,122.664,0,212.071,4859.4523134672,8696.70496285702,180011.518710034,3538.56370659223,0,40.7511759486863,2584.20256885615,11859.1441168158,11621.4187661644,188893.78241403,516830.451223819,2251.61024953154,11005.8220279057,75231.6028977829,604.309153588924,980966.56165333,304.088,39.446,252543.283195425,223711.822445279,322.197428240258,27138.9725202574,914973.699158,11948.4660878835,19529.3309490681,25680.4973141114,175.721,0,69.737,62.017,1079.35711540366,38162.6455031369,48671.2434775573,8498.79396212247,2346.69859787952,56927.1004759844,51431.5644919006,162969.160779221,693.602819423122,71508.26154313,5236.3604775615,36686.330961103,16155.9361130961,80346.5864984914,4621.74117936326,11962.9091230156,156.029,0,7502.43247911919,226.110951197167,2467.66618306935,24256.9402327511,287.682096391833,383.549103242922,109.280303314023,358.242524766745,15370.3726741211,14723.4295678276,1679.77685251385,1509.15622514902,6454.33565346122,107.211330331682,593.981038829411,239.062364930287,593379.693431017,370.922705310974,169.529,138972.820190994,2021.53263174739,370477.190743882,13739.7302241584,14876.4654109227,1157.86,16.06,2789.06400637274,8739.866201393,3244.30289985205,508663.001039505,18328.4218826325,2789.75697002073,24388.2665260145,1037175.03869251,1002.799,0,0,143961.073264778,911.624829566395,7917.63369197277,40.567,136038.893851856,62716.6836456865,13864.3897627126,51185.9808233438,170188.455842668,937.600310303963,0,35.103,17.6,729279.309786709,49348.6169098033,7040.47,1013.22055239395,14260.3480080257,18.043,2630.88616766434,56.34,2796.24550429072,161521.043865148,296.525558443048,136060.402126403,801560.111461917,464673.757159885,447.668755015491,197597.317951722,627.276968200819,5740.16897384042
"75",503.726,148.313,45041.8501073304,34776.5454061969,344.942577964644,857.31217127901,15672.7563565632,3865.20235473998,2556.87008547436,0,24733.8717421228,20945.216,88118.0263779578,40092.1273510071,41.744,5638.62722060818,0,3.63190867503159,68.231,16841.9371414893,161.724136556004,50397.086081796,10035.2129634075,1449.82136157245,440.411848012246,4.278,9893.21895718257,149.79407961652,24173.9696957647,704.523659417228,229.084,0,44.7213207616185,509.526047761482,13911.4849074164,1583.6928057575,3805.66168188557,163.984522569928,238.226262614135,80455.9975942373,20.2322629616476,74.4528398935136,2262.482,315.0143420435,1306.22739331028,55992.4029500652,2930.98063233461,1306.82467763477,55209.0903474113,24850.8996484074,39749.8044351197,1.78874446169689,16299.607,89.943,62.812,14.911,53.5786334837745,651.331276353633,29244.2620269303,2452.091305634,171977.137,2222.46153596518,0,52483.2403844357,47.522,17868.6456221705,94194.7364681866,347.172043015239,3117.98595227547,46310.1590900194,152192.350337664,19.765,0,563.767666453497,0,521.732642858203,979.871083430689,6337.39483798915,1080.09364608802,5827.0806410616,1940.64696463579,171.792989006111,862.38839748256,642.391652280223,99.565,122.872366759356,23899.2476838468,8705.97509084496,429.18528644731,276.448957812094,78841.0292013274,10.962,1244.642,29439.2039412633,84.186,1754.79065863854,28359.2866934413,5897.08903301004,571.993,121.734,1580.02568037072,1153.33453580244,447.360152288461,6338.89736633466,12332.6435565048,124769.490361819,3268.65883138465,7603.28548380373,146.148,0,88.679,314612.622958502,14473.0779906414,2113.126,10789.755,1002.50774603991,2111.85148519682,1460.89818715425,316655.994560297,74449.2819843311,629.20704985874,0,0,0,17964.5592574347,233330.53390023,37.97,4087.28181587103,5089.52559128404,0,4301.79378669155,19.3,14525.9009373039,210993.771861737,3682.69724973319,2666.08798145001,45713.7878441396,108994.356472942,475.042597485763,0,5485.66681834969,6907.78091012321
"76",279.742,0,849.779594234297,1.935,833.054210430622,137.975538284121,14602.4130541208,13732.1901149062,460.396090899047,0,1071.31486790408,568.787,21367.2994364299,61616.1613354326,2.26552551779879,8.812,0,42.3900674113401,112.106445694917,1703.77932190799,21.1458050326321,200.889237454465,272.31320323436,379.839,0,0,114.953,499.33894192198,188556.640902887,716.20365955119,5378.572,41.069,211.823199032964,43.5236055362556,124.94280821761,7385.82998607951,2453.97223697609,200.790345671229,500.365360913096,1479.557,20.521,2610.93859550246,532.447,15.9988689950277,6467.14240014027,678805.631560379,48.059,2.042,247190.013390043,222.983782328843,1451.18848770044,1.441,0,0,27.093,0,54.876,105.118554106715,122057.557008827,65961.0821962474,640.901,3604.12442423117,384.885651687851,36063.2330098621,0,136176.332233568,159.032422381733,421.867680415304,15952.4757762006,78750.3563691398,3778.528375988,0,0,40.9278785015369,1443.36032212642,0,1896.64661277736,4216.4279263115,6.663,67.142,5.229,76033.8373098032,3735.52236502797,231.096537444339,12.497,41.503,13407.5661509112,7177.42019113061,82.48,420.514677967754,106801.991736519,0,16.037,554.169,48.1277077126246,3801.83155393859,1355.97553841334,7069.30307180746,73.64,0,30.473,1406.4585620101,224.418728455336,6905.35034372111,11560.9092438715,1827.20434220668,2037.71423588838,9568.74286931296,507.501,0,0,6657.58248506408,187.110591934045,476.385,0,88627.2563014005,766.547972273565,4545.69628314525,111588.295844856,75055.513402786,3700.43250995576,0,0,0,42884.5207325492,54022.9370554667,0,8716.38444202713,11313.3791415524,0,0,0,458.329463785829,9691.49143626501,62.0496252283931,1337.66367694279,47549.718581223,673402.839101357,33.7723035857115,0,298.138045685758,542.826737692849
"77",0,0,1046.023,140.117,64.3199239511429,2251.32856473907,1238.51034403101,650.028474847248,388.908662068349,0,2.11851085770352,299.665,891.053,197134.45357195,0,0,0,0,409.27543104313,1397.69634000019,141.650923390944,59.6347937245602,0,12.753,0,341.197,71.6261813433815,79.503,37508.3648384962,206.33604654286,0,316.055,0,95.8762408979252,293.281539413197,15052.0530242729,6070.8282177958,6101.93309638258,30.213,45156.6466476345,0,2.46029340439567,18.071,152.276130786764,1074.64801904333,3157.84378045799,2.501,342.962064686496,97021.6000791183,160.740244112784,6285.93698765452,0,517.613,0,0,202.457,253.745548695574,32.1985316091394,24509.5230548466,10875.1499649743,0,53.217521238854,583.965991585129,16155.8628757704,0,12761.710031278,6828.58514545862,1587.15568659882,7507.5211003418,23650.584613133,102.901837994435,0,709.621,0,723.667523219879,755.746074631871,0,1611.51172252993,0,0,129.398765616787,3076.85599434639,248.92537254071,257.263270441687,0,0,1235.21923170937,22114.3773616804,521.695652560502,2232.74971418499,17511.6265363261,0,1131.815,143.943633668362,130.552989685737,194.870900862244,31.5020885028234,357.679732963767,0,0,336.496194171365,1.041,6317.78445364354,30090.8769764061,11087.0859030943,0,1985.06879821248,50757.6900149566,9787.923,0,3.922,798.616034233077,731.966009086312,2740.49208336487,14.31,4775.833223201,17.1628394750555,204.249751041852,71373.3315491503,7086.13532386528,3893.11912480398,0,0,0,804.791949910712,1639.94144688312,0,32831.1084460956,899.673333565343,0,0,0,297.992,16013.9826759454,1767.0476160729,25070.4164877009,36388.5238690069,63422.2109552287,447.103450428843,203.150268965929,16882.5198285736,33549.5729718921
"78",120559.738,3850.78928041008,170611.088472568,107167.500339926,374386.34307904,13154.0180746452,8310928.09262017,362131.582413264,29920.8205920627,2489.837,128059.113922982,1507006.328,51936.8446490241,1249972.08289057,3582.75927463847,265309.194338226,749.213337717604,23344.492854248,9843.18050000571,942865.410028209,581456.160417558,100929.071460836,11664.1463141574,3339.61729772682,789.687702170109,285026.699,73287.909415631,207025.562729322,35999495.6975451,176442.269068692,4369.72,16960.421,77005.1572572873,14392.3385554627,14965.6345576505,745666.466732809,183107.118922169,50029.0962157639,64712.5377206848,520788.281934784,27370.1665280748,71003.1611775787,153154.302,59312.0018090222,244540.732578064,2273853.7332605,61167.2023130129,16109.2552871402,9004517.19857823,298020.829743718,94641.0629219576,40994.2110502188,51605.601,5044.3,6779.19,22288.299,28991.649122552,383424.087241868,8308872.23650631,8748546.59166142,128899.079942617,488371.474613339,12122.7751169427,1163172.9205938,14581.8667214375,17616366.2083163,120520.178441167,107869.454077888,196800.194325485,8538637.5754648,280867.124477938,4965.2031473267,14235.857,36968.8164533824,91403.3539287961,85072.991418059,21852.5915329535,0,179993.292968326,7394.77565267688,74133.6502675734,104644.325205329,3422700.91356126,9445.38892115589,40098.7843528222,3594.20099531121,113776.29398297,83655.0130463728,1002960.5148765,78245.1382432754,7337854.52631443,15379.1717051296,6470.326,392337.940411955,17924.8488896596,398314.098199388,191525.735746539,1104423.46962224,116385.244,328460.887,17742.9466434912,166809.792967465,3709181.6636156,745657.000395749,80103.3073503848,232537.18015313,126810.54163964,1457820.61058918,2549.649,4036.80640623818,159.258,1391761.93857758,82300.7320656368,41696.1452470106,16286.547,30336653.5329959,455350.714185933,164416.215460651,892777.435904899,828169.792968006,656249.377352498,449.475867033386,1404.674,16489.4520799432,377895.307076064,1531604.45698117,8916.138,198907.367836404,11768502.2797131,17279.457,154437.945696488,30205.177,56060.6902554198,3080311.40019235,66235.2491110992,187838.822106354,2391757.24352296,22447603.5967054,35474.6687967544,69670.9730106553,14385.9386360372,10572.9252705847
"79",0,0,78.524,0,2.61,2.19243666824713,1332.51443507933,2158.41943491925,0,0,35.8712613030381,685.552,0,1318.24825407814,0,0,0,0,0,0,44.9882807012988,0,0,0,0,0,8.618,1.29045798076106,682.858454788908,20.1807564323582,0,0,340.289257915223,0,0,403.244893755126,0,1.76186457998964,167.587,2.474,0,0,0,2.383,477.942580016377,19568.7783530517,0,0,18236.0971673843,0,3.018,0,0,0,0,0,0,17.9588770594487,8606.09998363121,0,0,9005.46135989166,9,9204.96426004178,0,6605.52401912262,1.643,0,0,239.463839857149,47.79,0,0,0,5.85625149252057,0,0,559.789485915258,0,0,0,19.8814372495417,47.058,0,0,0,96.0893143673322,0,28.7196158132092,0,1256.40075445372,0,0,0,0,548.43571375209,0,102.19,0,0,0,0,372.453174254723,501.054622295685,76.1661885761036,93.1085782929576,0,7.71501827771682,0,0,0,2148.888,0,0,0,1236.32871871982,151.954917757572,0,1457.64052225147,4680.71877234632,154713.617996582,0,0,0,30.8877906415167,8712.63335957619,0,0,88142.8882952549,0,0,0,45.4703300011414,1.19,0,0,12621.9085127177,27243.97818985,0,0,0,0
"80",0,0,227.992,1.822,1.759,3.492,1932.28443698123,593.789747880207,0,0,775.872730414097,111205.93,9583.90106840855,2528.00877962671,0,3838.35425819736,0,37.6356484571019,1.038,9.613,4.83230364176953,19.724,101623.900838582,209.732482022257,0,13.134,122.479,25.502,80476.7490081626,39.856,0,26.822,0,0,2.024,69.5611257245726,272.746833206756,58.6389176811001,28.8757533284245,3.97,5.06,7.2221690906413,1647.379,26.0908566699168,1273.9056300237,16516.9627871182,88.5335153322148,6.145,7512.80011314049,8791.93799490758,4.552,0,17354.176,0,0,0,0,89.15,138261.208653044,40827.4149194306,0,85.8153491480828,8,7838.04438929027,0,7539.49186940858,24.198,42.517,137.023638968614,1084.2742421802,235.323,0,0,1.295,27.0887148722571,173.365744146439,6.353,6644.17885850676,0,0,10945.8010322642,792.72877787872,2289.86710164895,3.50067135845848,1.972,9.363,14144.9235464129,5.462,60.5985281060919,99.2743409847124,9639.00817055693,655.45,8616.166,471.924,0,363.972394491767,309.261,4570.69514850056,0,0,0,59.934,8.0086266648981,1614.12140859422,7324.40980695692,0,37.512,7412.79120560753,5.121,0,0,247.813,93408.8106804706,8.325,36.212,533.337398126115,874.971583816422,158.47676417551,780710.737908726,3348.23758137517,21.6366527036005,0,0,0,2313.43226631829,578438.047434447,0,4.371,41420.9195882277,0,2334.06264588903,0,286.027533654387,52311.6519946398,7.319,310.103083622899,2015.39693020769,12280.3476104984,0,0,7.00567950419613,0
"81",0,0,342.396199124354,116405.483890315,0,0,14.335766966149,38.3643271333689,26.3527164521262,0,20099.992,11.393,4080.98298619068,6095.18456470254,0,30432.7607856846,0,0,6.37063286559934,351.406,0,0,26.942335074235,18.7958037398663,104.65682412994,0,49011.4505316047,365.016453310132,738486.733721036,0,0,861.813,0,0,415.728462307197,129.901079057548,9210.47840375642,46.6451170181215,26.69,931.262904104904,1.648,1100.92790666248,0,0,41.202,45790.6521254278,1.552,605.392,195943.733349996,61361.3306298738,11619.4438138426,0,748.748,0,0,0,0,0,4400.9994716891,2666.90775660541,78.526,34.6282539263783,181.209937024097,189196.166426674,0,192897.776264883,264.245180015074,1.369,20.2,24335.2101652961,33.6585439514043,0,0,0,2231.1241929057,548.545,20.438,96.1186730551615,0,13477.5993984406,0,20.0745234291732,3323.22364804816,9.074,0,39.314,384.891444264645,5413.91683142182,231.28178165014,0,2958.77025697035,0,9.351,46064.5825020613,3.708,20118.0142559205,0,2.238,0,0,5.00819957351694,170.066924667813,0,21.1792732830421,24133.8227377937,0,0,100234.390609392,0,0,0,334.661,8093.33349756901,9.399,0,35.8014095233517,2.78323263944716,59.216,1073.57044953378,337217.216053543,37.678,0,0,0,0,612643.308257236,0,343.64176415352,889.568827379487,0,8026.19618168278,0,2408.97172914232,50291.529275891,11.872,5240.70278819087,1328.54984280561,55221.2756367165,0,0,125.481760497241,26.46922307923
"82",0,145.286,310.533,726.99818519519,619.202967987755,374.038099578241,14827.4987156203,6359.75092906231,82.0605961712959,0,817.094467680573,13567.335,1604.11614424425,34350.6445576212,0,134.652277502562,0,59.0213033653966,255.266571599017,951.1393962597,13.5631406128815,648.567365133642,227.83816399795,507.522718798661,1171.09674870737,6.81,3609.94779082746,103.24574710288,30068.4586296972,845.486082950497,3850.635,0,100.207379893314,264.446632549851,57.6370176304928,10396.1622570413,11979.5026072025,105.724681511329,495.479,771.292390587137,87.79,298.557773400782,255.619,18.1608682488716,13311.7751707969,356455.043102106,3.002,0,57687.0343170186,5786.57119454196,26587.8211202288,0,0,0,0,0,103.277351782757,2578.19901908312,18253.7384998046,6885.27010153722,0,7836.51593846343,2158.16669033646,167099.340282227,9.21856974053065,24401.6150717122,63.4150416729364,337.192989888519,62118.8236716913,6252.94475696766,2557.80519382809,8.504,3.716,122.866304072245,1235.91221996261,133572.372892433,9682.54175514752,4349.26537741381,7584.02669353221,199.077345226614,1876.13278033037,0,3904.3796277439,50.1920545761273,10.107,199.281,800.012679021082,16543.0036493372,24.7749433805992,260.826580620629,70394.5784926686,26.769,0,2516.5320435276,1183.00140861483,1848.22413541176,888.486051685994,1943.90817903341,1921.209,0,91.4389019424333,641.418629473927,1174.90666352497,7044.61560128097,28739.2181415582,1894.04456024257,1828.37763328177,5739.98098320864,375.511,95.364,0,4595.6607859634,2883.02264688805,637.791,0,28158.9428771781,724.038377350638,2833.89961450109,202946.837176736,119492.915234588,2645.03854167996,0,0,867,12372.3229842037,51259.0261776297,0,8343.56114210384,20583.9692263141,0,334.149248142666,1.235,206.895939173739,3693.85158826839,3282.13608650749,305.346178075325,246065.171457804,267084.091897921,45.152,0,204649.968779241,97622.5664173574
"83",203.568,3127.328,137288.638842336,21551.101747222,2056906.5500026,9321.13689260664,2087207.9478316,458292.136914464,17538.4648316121,19085.1,56219.3974627822,8121.07,27542.899235546,3960801.04973028,122366.768623646,815.45549323361,57.944,274462.873685247,16131.6628992109,4220527.4515465,8457.53724569166,72700.3740058225,7802.97130662228,350.067024425257,1050.67406631255,3134.254,8200.9568314275,2130091.32442678,8264420.83529049,3463817.01228012,167.38,1049.634,1146182.61557282,19195.2967577931,9789.47481305645,658216.159820591,187397.366798402,856169.540102188,738584.865609052,104791.099876189,875802.347691013,32741.5995213591,3211.176,1895.02306769959,232760.908989978,2634069.26940871,127.006776005008,3800.53430099273,8805224.14696973,10732.5261404612,42734.855711883,1868622.57785761,820.173,0,14990.277,56003.447,662654.924908702,244084.7064126,3321351.01533785,246841.696485069,26526.2161048177,392119.644665818,203391.403479,1090306.03674849,215252.0324071,5326775.4684677,318141.933457303,63034.0295236477,189687.697828651,4178666.90509362,218683.714007032,4266.1731990663,329.359,8009.24812555124,71996.1633837334,4233.66613184054,7672.58707546305,426594.768178174,846.466296343134,5386.21312281662,2965.98318975476,10971.2247713082,0,4749.96843271918,14281.5745239652,3188.1549930396,168753.336705685,3639.89240398983,22657.6697484128,4426.11287177262,1886720.96714806,892891.477239984,15.073,47561.0425935228,25129.3360352356,226998.057011137,33111.6195380427,64793.8575391933,907958.581,1456.278,172682.559120944,1756915.4130308,180247.630745117,583941.852870235,171647.156765501,147075.554441288,138841.531966121,888617.950511122,373.061,4108.792,7.325,480588.241846342,2884.57243464298,35460.2647841211,146.792,1372965.16140042,114685.488952028,71884.7624322517,475754.380044855,4260695.91563483,21121.9455002089,9001.30827655621,902.906,8102.84,83630.7758657204,1535859.47573726,289.497,13344.5716668287,623215.580916533,0,11302.2817238666,78514.133,36410.3110620524,727135.150322584,4375.55007618024,116048.56078043,3205980.59644466,305269830.768859,226790.357146524,4239.98526455012,3041.55315094591,30372.1711529783
